X,NACA 4412-Re=   1e+07-Alpha= 8.00-NCrit=  9.0-XTrTop=0.035-XtrBot=1.000, , 
   0.01190869,     -2.843071, , 
  0.009150091,     -2.933143, , 
  0.006746299,     -3.011895, , 
  0.004701381,     -3.065103, , 
   0.00301937,     -3.070899, , 
  0.001704272,     -2.998685, , 
 0.0007600553,      -2.81243, , 
 0.0001906617,     -2.480531, , 
            0,     -2.004705, , 
 0.0001906617,     -1.439383, , 
 0.0007600553,    -0.8255383, , 
  0.001704272,    -0.2411856, , 
   0.00301937,     0.2395588, , 
  0.004701381,     0.5869525, , 
  0.006746299,     0.8085106, , 
  0.009150091,      0.932452, , 
   0.01190869,      0.988011, , 
   0.01501799,     0.9997053, , 
   0.01847385,     0.9847711, , 
   0.02227211,      0.954838, , 
   0.02640854,     0.9171437, , 
   0.03087892,     0.8763982, , 
   0.03567895,     0.8351409, , 
   0.04080431,       0.79514, , 
   0.04625063,     0.7571081, , 
   0.05201352,     0.7215784, , 
   0.05808853,     0.6886535, , 
   0.06447116,     0.6583645, , 
    0.0711569,     0.6306136, , 
   0.07814115,     0.6052668, , 
    0.0854193,     0.5821626, , 
   0.09298667,      0.561132, , 
    0.1008386,     0.5420065, , 
    0.1089702,     0.5246239, , 
    0.1173767,     0.5088307, , 
    0.1260533,     0.4944835, , 
    0.1349949,     0.4814494, , 
    0.1441967,     0.4696055, , 
    0.1536536,     0.4588387, , 
    0.1633605,     0.4490445, , 
    0.1733122,     0.4401269, , 
    0.1835034,     0.4319969, , 
     0.193929,     0.4245721, , 
    0.2045835,     0.4177759, , 
    0.2154615,     0.4115366, , 
    0.2265575,     0.4057871, , 
     0.237866,     0.4004635, , 
    0.2493812,     0.3955051, , 
    0.2610975,     0.3908532, , 
     0.273009,     0.3864507, , 
    0.2851099,     0.3822406, , 
    0.2973941,     0.3781655, , 
    0.3098556,     0.3741655, , 
    0.3224882,      0.370176, , 
    0.3352856,     0.3661241, , 
    0.3482415,     0.3619216, , 
    0.3613493,      0.357457, , 
    0.3746025,     0.3525342, , 
    0.3879944,     0.3469938, , 
    0.4015181,     0.3390038, , 
    0.4151667,     0.3315321, , 
    0.4289331,     0.3258787, , 
      0.44281,     0.3209487, , 
    0.4567901,      0.316574, , 
    0.4708659,     0.3125983, , 
    0.4850295,     0.3089313, , 
    0.4992733,      0.305507, , 
    0.5135891,     0.3022762, , 
    0.5279688,     0.2991996, , 
    0.5424038,     0.2962455, , 
    0.5568856,     0.2933871, , 
    0.5714054,     0.2906013, , 
    0.5859539,     0.2878685, , 
    0.6005219,     0.2851714, , 
    0.6150998,     0.2824948, , 
    0.6296777,     0.2798257, , 
    0.6442453,     0.2771523, , 
    0.6587922,     0.2744649, , 
    0.6733075,     0.2717549, , 
    0.6877799,     0.2690152, , 
    0.7021977,     0.2662401, , 
    0.7165489,      0.263425, , 
    0.7308209,     0.2605668, , 
    0.7450005,     0.2576635, , 
    0.7590742,     0.2547145, , 
    0.7730275,     0.2517205, , 
    0.7868454,     0.2486834, , 
    0.8005122,     0.2456065, , 
    0.8140113,     0.2424946, , 
     0.827325,     0.2393537, , 
    0.8404347,     0.2361917, , 
    0.8533205,     0.2330181, , 
    0.8659609,     0.2298442, , 
    0.8783331,     0.2266833, , 
    0.8904123,     0.2235513, , 
    0.9021712,     0.2204667, , 
    0.9135802,     0.2174513, , 
    0.9246063,     0.2145312, , 
    0.9352124,     0.2117376, , 
    0.9453566,     0.2091084, , 
    0.9549902,     0.2066909, , 
    0.9640559,     0.2045439, , 
    0.9724844,     0.2027437, , 
    0.9801884,     0.2013676, , 
    0.9870521,     0.2005563, , 
    0.9929085,     0.1998289, , 
    0.9974774,     0.2002174, , 
            1,     0.1788488, , 

