xflr5 v6.58

Plane Name
T1-146.0 m/s-VLM1-Inviscid
QInf  =,  146.000000 ,m/s
Alpha = ,   8.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   0.976859
Cy    = ,  -0.000000
Cd=,   0.038759,ICd=,    0.038759,PCd=,    0.000000
Cl   = ,7.43526e-17
Cm   =,   -0.341853
ICn=,    0.000000,PCn=,    0.000000
XCP=,    0.349805, YCP=,    0.000000, ZCP=,    0.025511 
XNP=,    0.000000
Bending =, 89228.047653

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
1315,   7.874e-01,  -2.692e+00,   2.331e-02,       0.084,      -0.000,       0.996,   2.423e-03,      0.5773
1316,   7.612e-01,  -2.692e+00,   2.549e-02,       0.079,       0.000,       0.997,   2.521e-03,      0.6093
1317,   7.339e-01,  -2.692e+00,   2.759e-02,       0.072,       0.000,       0.997,   2.608e-03,      0.6409
1318,   7.057e-01,  -2.692e+00,   2.960e-02,       0.066,       0.000,       0.998,   2.685e-03,      0.6721
1319,   6.767e-01,  -2.692e+00,   3.147e-02,       0.060,       0.000,       0.998,   2.752e-03,      0.7031
1320,   6.470e-01,  -2.692e+00,   3.320e-02,       0.053,       0.000,       0.999,   2.807e-03,      0.7339
1321,   6.167e-01,  -2.692e+00,   3.476e-02,       0.046,       0.000,       0.999,   2.852e-03,      0.7648
1322,   5.859e-01,  -2.692e+00,   3.613e-02,       0.040,       0.000,       0.999,   2.886e-03,      0.7961
1323,   5.548e-01,  -2.692e+00,   3.731e-02,       0.033,       0.000,       0.999,   2.908e-03,      0.8283
1324,   5.235e-01,  -2.692e+00,   3.828e-02,       0.026,       0.000,       1.000,   2.919e-03,      0.8621
1325,   4.922e-01,  -2.692e+00,   3.903e-02,       0.019,       0.000,       1.000,   2.918e-03,      0.8973
1326,   4.608e-01,  -2.692e+00,   3.957e-02,       0.012,       0.000,       1.000,   2.907e-03,      0.9364
1327,   4.296e-01,  -2.692e+00,   3.988e-02,       0.005,       0.000,       1.000,   2.883e-03,      0.9865
1328,   3.986e-01,  -2.692e+00,   3.996e-02,      -0.005,       0.000,       1.000,   2.849e-03,      1.0437
1329,   3.681e-01,  -2.692e+00,   3.970e-02,      -0.020,       0.000,       1.000,   2.804e-03,      1.0835
1330,   3.381e-01,  -2.692e+00,   3.899e-02,      -0.035,       0.000,       0.999,   2.748e-03,      1.1159
1331,   3.087e-01,  -2.692e+00,   3.787e-02,      -0.049,       0.000,       0.999,   2.682e-03,      1.1456
1332,   2.801e-01,  -2.692e+00,   3.637e-02,      -0.063,       0.000,       0.998,   2.606e-03,      1.1715
1333,   2.524e-01,  -2.692e+00,   3.451e-02,      -0.077,       0.000,       0.997,   2.520e-03,      1.1951
1334,   2.256e-01,  -2.692e+00,   3.236e-02,      -0.090,       0.000,       0.996,   2.424e-03,      1.2205
1335,   1.999e-01,  -2.692e+00,   2.996e-02,      -0.103,       0.000,       0.995,   2.319e-03,      1.2457
1336,   1.754e-01,  -2.692e+00,   2.736e-02,      -0.115,      -0.000,       0.993,   2.204e-03,      1.2735
1337,   1.522e-01,  -2.692e+00,   2.462e-02,      -0.125,      -0.000,       0.992,   2.081e-03,      1.3081
1338,   1.303e-01,  -2.692e+00,   2.180e-02,      -0.136,       0.000,       0.991,   1.949e-03,      1.3476
1339,   1.099e-01,  -2.692e+00,   1.894e-02,      -0.146,       0.000,       0.989,   1.809e-03,      1.3988
1340,   9.108e-02,  -2.692e+00,   1.612e-02,      -0.155,       0.000,       0.988,   1.661e-03,      1.4662
1341,   7.384e-02,  -2.692e+00,   1.339e-02,      -0.163,       0.000,       0.987,   1.506e-03,      1.5534
1342,   5.828e-02,  -2.692e+00,   1.080e-02,      -0.170,       0.000,       0.985,   1.345e-03,      1.6737
1343,   4.447e-02,  -2.692e+00,   8.391e-03,      -0.176,       0.000,       0.984,   1.178e-03,      1.8412
1344,   3.245e-02,  -2.692e+00,   6.221e-03,      -0.182,       0.000,       0.983,   1.006e-03,      2.0825
1345,   2.228e-02,  -2.692e+00,   4.328e-03,      -0.187,      -0.000,       0.982,   8.290e-04,      2.4494
1346,   1.400e-02,  -2.692e+00,   2.748e-03,      -0.190,      -0.000,       0.982,   6.487e-04,      3.0482
1347,   7.628e-03,  -2.692e+00,   1.510e-03,      -0.193,       0.000,       0.981,   4.654e-04,      4.1536
1348,   3.204e-03,  -2.692e+00,   6.376e-04,      -0.195,       0.000,       0.981,   2.801e-04,      6.7317
1349,   7.400e-04,  -2.692e+00,   1.478e-04,      -0.196,       0.000,       0.981,   9.351e-05,     16.0488
Strip 28
1350,   9.998e-01,  -2.597e+00,   3.282e-05,       0.132,       0.000,       0.991,   9.511e-05,      0.0461
1351,   9.983e-01,  -2.597e+00,   2.293e-04,       0.132,       0.000,       0.991,   2.849e-04,      0.0805
1352,   9.948e-01,  -2.597e+00,   6.854e-04,       0.131,       0.000,       0.991,   4.736e-04,      0.1183
1353,   9.894e-01,  -2.597e+00,   1.395e-03,       0.129,       0.000,       0.992,   6.603e-04,      0.1563
1354,   9.821e-01,  -2.597e+00,   2.348e-03,       0.128,       0.000,       0.992,   8.443e-04,      0.1941
1355,   9.729e-01,  -2.597e+00,   3.532e-03,       0.126,       0.000,       0.992,   1.025e-03,      0.2324
1356,   9.618e-01,  -2.597e+00,   4.931e-03,       0.123,       0.000,       0.992,   1.201e-03,      0.2692
1357,   9.488e-01,  -2.597e+00,   6.523e-03,       0.120,       0.000,       0.993,   1.373e-03,      0.3061
1358,   9.342e-01,  -2.597e+00,   8.290e-03,       0.117,       0.000,       0.993,   1.538e-03,      0.3427
1359,   9.178e-01,  -2.597e+00,   1.021e-02,       0.113,       0.000,       0.994,   1.698e-03,      0.3788
1360,   8.997e-01,  -2.597e+00,   1.225e-02,       0.109,       0.000,       0.994,   1.851e-03,      0.4138
1361,   8.801e-01,  -2.597e+00,   1.438e-02,       0.105,       0.000,       0.994,   1.996e-03,      0.4495
1362,   8.589e-01,  -2.597e+00,   1.659e-02,       0.100,       0.000,       0.995,   2.133e-03,      0.4839
1363,   8.364e-01,  -2.597e+00,   1.883e-02,       0.095,       0.000,       0.995,   2.262e-03,      0.5174
1364,   8.125e-01,  -2.597e+00,   2.108e-02,       0.090,       0.000,       0.996,   2.381e-03,      0.5508
1365,   7.874e-01,  -2.597e+00,   2.331e-02,       0.084,      -0.000,       0.996,   2.491e-03,      0.5837
1366,   7.612e-01,  -2.597e+00,   2.549e-02,       0.079,       0.000,       0.997,   2.591e-03,      0.6162
1367,   7.339e-01,  -2.597e+00,   2.759e-02,       0.072,       0.000,       0.997,   2.681e-03,      0.6482
1368,   7.057e-01,  -2.597e+00,   2.960e-02,       0.066,       0.000,       0.998,   2.761e-03,      0.6799
1369,   6.767e-01,  -2.597e+00,   3.147e-02,       0.060,       0.000,       0.998,   2.829e-03,      0.7113
1370,   6.470e-01,  -2.597e+00,   3.320e-02,       0.053,       0.000,       0.999,   2.886e-03,      0.7426
1371,   6.167e-01,  -2.597e+00,   3.476e-02,       0.046,       0.000,       0.999,   2.932e-03,      0.7740
1372,   5.859e-01,  -2.597e+00,   3.613e-02,       0.040,       0.000,       0.999,   2.967e-03,      0.8057
1373,   5.548e-01,  -2.597e+00,   3.731e-02,       0.033,       0.000,       0.999,   2.990e-03,      0.8383
1374,   5.235e-01,  -2.597e+00,   3.828e-02,       0.026,       0.000,       1.000,   3.001e-03,      0.8727
1375,   4.922e-01,  -2.597e+00,   3.903e-02,       0.019,       0.000,       1.000,   3.000e-03,      0.9083
1376,   4.608e-01,  -2.597e+00,   3.957e-02,       0.012,       0.000,       1.000,   2.988e-03,      0.9479
1377,   4.296e-01,  -2.597e+00,   3.988e-02,       0.005,       0.000,       1.000,   2.964e-03,      0.9984
1378,   3.986e-01,  -2.597e+00,   3.996e-02,      -0.005,       0.000,       1.000,   2.929e-03,      1.0562
1379,   3.681e-01,  -2.597e+00,   3.970e-02,      -0.020,       0.000,       1.000,   2.883e-03,      1.0965
1380,   3.381e-01,  -2.597e+00,   3.899e-02,      -0.035,       0.000,       0.999,   2.826e-03,      1.1295
1381,   3.087e-01,  -2.597e+00,   3.787e-02,      -0.049,       0.000,       0.999,   2.758e-03,      1.1598
1382,   2.801e-01,  -2.597e+00,   3.637e-02,      -0.063,       0.000,       0.998,   2.680e-03,      1.1864
1383,   2.524e-01,  -2.597e+00,   3.451e-02,      -0.077,       0.000,       0.997,   2.591e-03,      1.2106
1384,   2.256e-01,  -2.597e+00,   3.236e-02,      -0.090,       0.000,       0.996,   2.492e-03,      1.2369
1385,   1.999e-01,  -2.597e+00,   2.996e-02,      -0.103,       0.000,       0.995,   2.384e-03,      1.2630
1386,   1.754e-01,  -2.597e+00,   2.736e-02,      -0.115,       0.000,       0.993,   2.266e-03,      1.2918
1387,   1.522e-01,  -2.597e+00,   2.462e-02,      -0.125,       0.000,       0.992,   2.139e-03,      1.3276
1388,   1.303e-01,  -2.597e+00,   2.180e-02,      -0.136,       0.000,       0.991,   2.004e-03,      1.3685
1389,   1.099e-01,  -2.597e+00,   1.894e-02,      -0.146,       0.000,       0.989,   1.859e-03,      1.4214
1390,   9.108e-02,  -2.597e+00,   1.612e-02,      -0.155,      -0.000,       0.988,   1.708e-03,      1.4908
1391,   7.384e-02,  -2.597e+00,   1.339e-02,      -0.163,      -0.000,       0.987,   1.549e-03,      1.5805
1392,   5.828e-02,  -2.597e+00,   1.080e-02,      -0.170,       0.000,       0.985,   1.383e-03,      1.7040
1393,   4.447e-02,  -2.597e+00,   8.391e-03,      -0.176,      -0.000,       0.984,   1.211e-03,      1.8759
1394,   3.245e-02,  -2.597e+00,   6.221e-03,      -0.182,      -0.000,       0.983,   1.034e-03,      2.1230
1395,   2.228e-02,  -2.597e+00,   4.328e-03,      -0.187,       0.000,       0.982,   8.523e-04,      2.4985
1396,   1.400e-02,  -2.597e+00,   2.748e-03,      -0.190,       0.000,       0.982,   6.669e-04,      3.1108
1397,   7.628e-03,  -2.597e+00,   1.510e-03,      -0.193,       0.000,       0.981,   4.785e-04,      4.2406
1398,   3.204e-03,  -2.597e+00,   6.376e-04,      -0.195,      -0.000,       0.981,   2.880e-04,      6.8743
1399,   7.400e-04,  -2.597e+00,   1.478e-04,      -0.196,      -0.000,       0.981,   9.614e-05,     16.3907
Strip 29
1400,   9.998e-01,  -2.501e+00,   3.282e-05,       0.132,       0.000,       0.991,   9.761e-05,      0.0465
1401,   9.983e-01,  -2.501e+00,   2.293e-04,       0.132,       0.000,       0.991,   2.924e-04,      0.0812
1402,   9.948e-01,  -2.501e+00,   6.854e-04,       0.131,       0.000,       0.991,   4.860e-04,      0.1194
1403,   9.894e-01,  -2.501e+00,   1.395e-03,       0.129,       0.000,       0.992,   6.777e-04,      0.1576
1404,   9.821e-01,  -2.501e+00,   2.348e-03,       0.128,       0.000,       0.992,   8.665e-04,      0.1958
1405,   9.729e-01,  -2.501e+00,   3.532e-03,       0.126,       0.000,       0.992,   1.052e-03,      0.2344
1406,   9.618e-01,  -2.501e+00,   4.931e-03,       0.123,       0.000,       0.992,   1.233e-03,      0.2716
1407,   9.488e-01,  -2.501e+00,   6.523e-03,       0.120,       0.000,       0.993,   1.409e-03,      0.3089
1408,   9.342e-01,  -2.501e+00,   8.290e-03,       0.117,       0.000,       0.993,   1.579e-03,      0.3458
1409,   9.178e-01,  -2.501e+00,   1.021e-02,       0.113,       0.000,       0.994,   1.743e-03,      0.3823
1410,   8.997e-01,  -2.501e+00,   1.225e-02,       0.109,       0.000,       0.994,   1.899e-03,      0.4177
1411,   8.801e-01,  -2.501e+00,   1.438e-02,       0.105,       0.000,       0.994,   2.048e-03,      0.4538
1412,   8.589e-01,  -2.501e+00,   1.659e-02,       0.100,       0.000,       0.995,   2.189e-03,      0.4886
1413,   8.364e-01,  -2.501e+00,   1.883e-02,       0.095,      -0.000,       0.995,   2.321e-03,      0.5225
1414,   8.125e-01,  -2.501e+00,   2.108e-02,       0.090,       0.000,       0.996,   2.444e-03,      0.5562
1415,   7.874e-01,  -2.501e+00,   2.331e-02,       0.084,       0.000,       0.996,   2.557e-03,      0.5896
1416,   7.612e-01,  -2.501e+00,   2.549e-02,       0.079,      -0.000,       0.997,   2.660e-03,      0.6225
1417,   7.339e-01,  -2.501e+00,   2.759e-02,       0.072,      -0.000,       0.997,   2.752e-03,      0.6550
1418,   7.057e-01,  -2.501e+00,   2.960e-02,       0.066,       0.000,       0.998,   2.833e-03,      0.6871
1419,   6.767e-01,  -2.501e+00,   3.147e-02,       0.060,       0.000,       0.998,   2.903e-03,      0.7189
1420,   6.470e-01,  -2.501e+00,   3.320e-02,       0.053,       0.000,       0.999,   2.962e-03,      0.7506
1421,   6.167e-01,  -2.501e+00,   3.476e-02,       0.046,       0.000,       0.999,   3.009e-03,      0.7824
1422,   5.859e-01,  -2.501e+00,   3.613e-02,       0.040,       0.000,       0.999,   3.045e-03,      0.8146
1423,   5.548e-01,  -2.501e+00,   3.731e-02,       0.033,       0.000,       0.999,   3.068e-03,      0.8476
1424,   5.235e-01,  -2.501e+00,   3.828e-02,       0.026,       0.000,       1.000,   3.080e-03,      0.8824
1425,   4.922e-01,  -2.501e+00,   3.903e-02,       0.019,       0.000,       1.000,   3.079e-03,      0.9184
1426,   4.608e-01,  -2.501e+00,   3.957e-02,       0.012,       0.000,       1.000,   3.067e-03,      0.9585
1427,   4.296e-01,  -2.501e+00,   3.988e-02,       0.005,       0.000,       1.000,   3.042e-03,      1.0095
1428,   3.986e-01,  -2.501e+00,   3.996e-02,      -0.005,       0.000,       1.000,   3.006e-03,      1.0677
1429,   3.681e-01,  -2.501e+00,   3.970e-02,      -0.020,       0.000,       1.000,   2.959e-03,      1.1085
1430,   3.381e-01,  -2.501e+00,   3.899e-02,      -0.035,       0.000,       0.999,   2.900e-03,      1.1421
1431,   3.087e-01,  -2.501e+00,   3.787e-02,      -0.049,       0.000,       0.999,   2.830e-03,      1.1729
1432,   2.801e-01,  -2.501e+00,   3.637e-02,      -0.063,       0.000,       0.998,   2.750e-03,      1.2001
1433,   2.524e-01,  -2.501e+00,   3.451e-02,      -0.077,       0.000,       0.997,   2.659e-03,      1.2251
1434,   2.256e-01,  -2.501e+00,   3.236e-02,      -0.090,       0.000,       0.996,   2.558e-03,      1.2520
1435,   1.999e-01,  -2.501e+00,   2.996e-02,      -0.103,       0.000,       0.995,   2.447e-03,      1.2790
1436,   1.754e-01,  -2.501e+00,   2.736e-02,      -0.115,       0.000,       0.993,   2.326e-03,      1.3088
1437,   1.522e-01,  -2.501e+00,   2.462e-02,      -0.125,       0.000,       0.992,   2.196e-03,      1.3456
1438,   1.303e-01,  -2.501e+00,   2.180e-02,      -0.136,       0.000,       0.991,   2.056e-03,      1.3879
1439,   1.099e-01,  -2.501e+00,   1.894e-02,      -0.146,       0.000,       0.989,   1.908e-03,      1.4423
1440,   9.108e-02,  -2.501e+00,   1.612e-02,      -0.155,       0.000,       0.988,   1.753e-03,      1.5137
1441,   7.384e-02,  -2.501e+00,   1.339e-02,      -0.163,       0.000,       0.987,   1.589e-03,      1.6058
1442,   5.828e-02,  -2.501e+00,   1.080e-02,      -0.170,       0.000,       0.985,   1.419e-03,      1.7323
1443,   4.447e-02,  -2.501e+00,   8.391e-03,      -0.176,       0.000,       0.984,   1.243e-03,      1.9082
1444,   3.245e-02,  -2.501e+00,   6.221e-03,      -0.182,       0.000,       0.983,   1.061e-03,      2.1609
1445,   2.228e-02,  -2.501e+00,   4.328e-03,      -0.187,      -0.000,       0.982,   8.748e-04,      2.5443
1446,   1.400e-02,  -2.501e+00,   2.748e-03,      -0.190,      -0.000,       0.982,   6.845e-04,      3.1693
1447,   7.628e-03,  -2.501e+00,   1.510e-03,      -0.193,      -0.000,       0.981,   4.911e-04,      4.3218
1448,   3.204e-03,  -2.501e+00,   6.376e-04,      -0.195,       0.000,       0.981,   2.956e-04,      7.0077
1449,   7.400e-04,  -2.501e+00,   1.478e-04,      -0.196,       0.000,       0.981,   9.867e-05,     16.7103
Strip 30
1450,   9.998e-01,  -2.401e+00,   3.282e-05,       0.132,       0.000,       0.991,   1.000e-04,      0.0469
1451,   9.983e-01,  -2.401e+00,   2.293e-04,       0.132,       0.000,       0.991,   2.996e-04,      0.0818
1452,   9.948e-01,  -2.401e+00,   6.854e-04,       0.131,       0.000,       0.991,   4.980e-04,      0.1203
1453,   9.894e-01,  -2.401e+00,   1.395e-03,       0.129,      -0.000,       0.992,   6.944e-04,      0.1589
1454,   9.821e-01,  -2.401e+00,   2.348e-03,       0.128,      -0.000,       0.992,   8.879e-04,      0.1973
1455,   9.729e-01,  -2.401e+00,   3.532e-03,       0.126,      -0.000,       0.992,   1.078e-03,      0.2363
1456,   9.618e-01,  -2.401e+00,   4.931e-03,       0.123,      -0.000,       0.992,   1.263e-03,      0.2738
1457,   9.488e-01,  -2.401e+00,   6.523e-03,       0.120,       0.000,       0.993,   1.443e-03,      0.3114
1458,   9.342e-01,  -2.401e+00,   8.290e-03,       0.117,       0.000,       0.993,   1.618e-03,      0.3487
1459,   9.178e-01,  -2.401e+00,   1.021e-02,       0.113,       0.000,       0.994,   1.786e-03,      0.3856
1460,   8.997e-01,  -2.401e+00,   1.225e-02,       0.109,       0.000,       0.994,   1.946e-03,      0.4213
1461,   8.801e-01,  -2.401e+00,   1.438e-02,       0.105,       0.000,       0.994,   2.099e-03,      0.4577
1462,   8.589e-01,  -2.401e+00,   1.659e-02,       0.100,       0.000,       0.995,   2.243e-03,      0.4928
1463,   8.364e-01,  -2.401e+00,   1.883e-02,       0.095,       0.000,       0.995,   2.378e-03,      0.5271
1464,   8.125e-01,  -2.401e+00,   2.108e-02,       0.090,       0.000,       0.996,   2.504e-03,      0.5613
1465,   7.874e-01,  -2.401e+00,   2.331e-02,       0.084,       0.000,       0.996,   2.620e-03,      0.5950
1466,   7.612e-01,  -2.401e+00,   2.549e-02,       0.079,       0.000,       0.997,   2.725e-03,      0.6283
1467,   7.339e-01,  -2.401e+00,   2.759e-02,       0.072,       0.000,       0.997,   2.820e-03,      0.6611
1468,   7.057e-01,  -2.401e+00,   2.960e-02,       0.066,       0.000,       0.998,   2.903e-03,      0.6936
1469,   6.767e-01,  -2.401e+00,   3.147e-02,       0.060,       0.000,       0.998,   2.975e-03,      0.7258
1470,   6.470e-01,  -2.401e+00,   3.320e-02,       0.053,       0.000,       0.999,   3.035e-03,      0.7579
1471,   6.167e-01,  -2.401e+00,   3.476e-02,       0.046,       0.000,       0.999,   3.084e-03,      0.7901
1472,   5.859e-01,  -2.401e+00,   3.613e-02,       0.040,       0.000,       0.999,   3.120e-03,      0.8227
1473,   5.548e-01,  -2.401e+00,   3.731e-02,       0.033,       0.000,       0.999,   3.144e-03,      0.8561
1474,   5.235e-01,  -2.401e+00,   3.828e-02,       0.026,       0.000,       1.000,   3.156e-03,      0.8912
1475,   4.922e-01,  -2.401e+00,   3.903e-02,       0.019,       0.000,       1.000,   3.155e-03,      0.9277
1476,   4.608e-01,  -2.401e+00,   3.957e-02,       0.012,       0.000,       1.000,   3.143e-03,      0.9682
1477,   4.296e-01,  -2.401e+00,   3.988e-02,       0.005,       0.000,       1.000,   3.118e-03,      1.0196
1478,   3.986e-01,  -2.401e+00,   3.996e-02,      -0.005,       0.000,       1.000,   3.080e-03,      1.0782
1479,   3.681e-01,  -2.401e+00,   3.970e-02,      -0.020,       0.000,       1.000,   3.032e-03,      1.1196
1480,   3.381e-01,  -2.401e+00,   3.899e-02,      -0.035,       0.000,       0.999,   2.972e-03,      1.1536
1481,   3.087e-01,  -2.401e+00,   3.787e-02,      -0.049,       0.000,       0.999,   2.900e-03,      1.1850
1482,   2.801e-01,  -2.401e+00,   3.637e-02,      -0.063,       0.000,       0.998,   2.818e-03,      1.2128
1483,   2.524e-01,  -2.401e+00,   3.451e-02,      -0.077,       0.000,       0.997,   2.725e-03,      1.2384
1484,   2.256e-01,  -2.401e+00,   3.236e-02,      -0.090,       0.000,       0.996,   2.621e-03,      1.2661
1485,   1.999e-01,  -2.401e+00,   2.996e-02,      -0.103,       0.000,       0.995,   2.507e-03,      1.2938
1486,   1.754e-01,  -2.401e+00,   2.736e-02,      -0.115,       0.000,       0.993,   2.383e-03,      1.3245
1487,   1.522e-01,  -2.401e+00,   2.462e-02,      -0.125,       0.000,       0.992,   2.250e-03,      1.3624
1488,   1.303e-01,  -2.401e+00,   2.180e-02,      -0.136,       0.000,       0.991,   2.107e-03,      1.4059
1489,   1.099e-01,  -2.401e+00,   1.894e-02,      -0.146,       0.000,       0.989,   1.955e-03,      1.4618
1490,   9.108e-02,  -2.401e+00,   1.612e-02,      -0.155,       0.000,       0.988,   1.796e-03,      1.5349
1491,   7.384e-02,  -2.401e+00,   1.339e-02,      -0.163,       0.000,       0.987,   1.629e-03,      1.6293
1492,   5.828e-02,  -2.401e+00,   1.080e-02,      -0.170,       0.000,       0.985,   1.454e-03,      1.7587
1493,   4.447e-02,  -2.401e+00,   8.391e-03,      -0.176,       0.000,       0.984,   1.274e-03,      1.9383
1494,   3.245e-02,  -2.401e+00,   6.221e-03,      -0.182,       0.000,       0.983,   1.087e-03,      2.1961
1495,   2.228e-02,  -2.401e+00,   4.328e-03,      -0.187,       0.000,       0.982,   8.963e-04,      2.5871
1496,   1.400e-02,  -2.401e+00,   2.748e-03,      -0.190,       0.000,       0.982,   7.014e-04,      3.2239
1497,   7.628e-03,  -2.401e+00,   1.510e-03,      -0.193,       0.000,       0.981,   5.032e-04,      4.3976
1498,   3.204e-03,  -2.401e+00,   6.376e-04,      -0.195,       0.000,       0.981,   3.028e-04,      7.1321
1499,   7.400e-04,  -2.401e+00,   1.478e-04,      -0.196,       0.000,       0.981,   1.011e-04,     17.0085
Strip 31
1500,   9.998e-01,  -2.300e+00,   3.282e-05,       0.132,       0.000,       0.991,   1.023e-04,      0.0472
1501,   9.983e-01,  -2.300e+00,   2.293e-04,       0.132,       0.000,       0.991,   3.066e-04,      0.0824
1502,   9.948e-01,  -2.300e+00,   6.854e-04,       0.131,       0.000,       0.991,   5.095e-04,      0.1212
1503,   9.894e-01,  -2.300e+00,   1.395e-03,       0.129,      -0.000,       0.992,   7.104e-04,      0.1600
1504,   9.821e-01,  -2.300e+00,   2.348e-03,       0.128,      -0.000,       0.992,   9.084e-04,      0.1988
1505,   9.729e-01,  -2.300e+00,   3.532e-03,       0.126,       0.000,       0.992,   1.103e-03,      0.2381
1506,   9.618e-01,  -2.300e+00,   4.931e-03,       0.123,       0.000,       0.992,   1.292e-03,      0.2758
1507,   9.488e-01,  -2.300e+00,   6.523e-03,       0.120,       0.000,       0.993,   1.477e-03,      0.3138
1508,   9.342e-01,  -2.300e+00,   8.290e-03,       0.117,       0.000,       0.993,   1.655e-03,      0.3514
1509,   9.178e-01,  -2.300e+00,   1.021e-02,       0.113,       0.000,       0.994,   1.827e-03,      0.3885
1510,   8.997e-01,  -2.300e+00,   1.225e-02,       0.109,       0.000,       0.994,   1.991e-03,      0.4245
1511,   8.801e-01,  -2.300e+00,   1.438e-02,       0.105,       0.000,       0.994,   2.147e-03,      0.4613
1512,   8.589e-01,  -2.300e+00,   1.659e-02,       0.100,       0.000,       0.995,   2.295e-03,      0.4968
1513,   8.364e-01,  -2.300e+00,   1.883e-02,       0.095,       0.000,       0.995,   2.433e-03,      0.5314
1514,   8.125e-01,  -2.300e+00,   2.108e-02,       0.090,       0.000,       0.996,   2.562e-03,      0.5659
1515,   7.874e-01,  -2.300e+00,   2.331e-02,       0.084,       0.000,       0.996,   2.680e-03,      0.6000
1516,   7.612e-01,  -2.300e+00,   2.549e-02,       0.079,      -0.000,       0.997,   2.788e-03,      0.6336
1517,   7.339e-01,  -2.300e+00,   2.759e-02,       0.072,      -0.000,       0.997,   2.885e-03,      0.6668
1518,   7.057e-01,  -2.300e+00,   2.960e-02,       0.066,       0.000,       0.998,   2.970e-03,      0.6996
1519,   6.767e-01,  -2.300e+00,   3.147e-02,       0.060,       0.000,       0.998,   3.044e-03,      0.7321
1520,   6.470e-01,  -2.300e+00,   3.320e-02,       0.053,       0.000,       0.999,   3.105e-03,      0.7646
1521,   6.167e-01,  -2.300e+00,   3.476e-02,       0.046,       0.000,       0.999,   3.155e-03,      0.7971
1522,   5.859e-01,  -2.300e+00,   3.613e-02,       0.040,       0.000,       0.999,   3.192e-03,      0.8301
1523,   5.548e-01,  -2.300e+00,   3.731e-02,       0.033,       0.000,       0.999,   3.217e-03,      0.8638
1524,   5.235e-01,  -2.300e+00,   3.828e-02,       0.026,       0.000,       1.000,   3.229e-03,      0.8994
1525,   4.922e-01,  -2.300e+00,   3.903e-02,       0.019,       0.000,       1.000,   3.228e-03,      0.9362
1526,   4.608e-01,  -2.300e+00,   3.957e-02,       0.012,       0.000,       1.000,   3.215e-03,      0.9771
1527,   4.296e-01,  -2.300e+00,   3.988e-02,       0.005,       0.000,       1.000,   3.190e-03,      1.0289
1528,   3.986e-01,  -2.300e+00,   3.996e-02,      -0.005,       0.000,       1.000,   3.152e-03,      1.0880
1529,   3.681e-01,  -2.300e+00,   3.970e-02,      -0.020,       0.000,       1.000,   3.102e-03,      1.1297
1530,   3.381e-01,  -2.300e+00,   3.899e-02,      -0.035,       0.000,       0.999,   3.040e-03,      1.1643
1531,   3.087e-01,  -2.300e+00,   3.787e-02,      -0.049,       0.000,       0.999,   2.967e-03,      1.1961
1532,   2.801e-01,  -2.300e+00,   3.637e-02,      -0.063,       0.000,       0.998,   2.883e-03,      1.2245
1533,   2.524e-01,  -2.300e+00,   3.451e-02,      -0.077,       0.000,       0.997,   2.788e-03,      1.2507
1534,   2.256e-01,  -2.300e+00,   3.236e-02,      -0.090,       0.000,       0.996,   2.682e-03,      1.2790
1535,   1.999e-01,  -2.300e+00,   2.996e-02,      -0.103,       0.000,       0.995,   2.565e-03,      1.3075
1536,   1.754e-01,  -2.300e+00,   2.736e-02,      -0.115,       0.000,       0.993,   2.438e-03,      1.3391
1537,   1.522e-01,  -2.300e+00,   2.462e-02,      -0.125,       0.000,       0.992,   2.302e-03,      1.3779
1538,   1.303e-01,  -2.300e+00,   2.180e-02,      -0.136,       0.000,       0.991,   2.156e-03,      1.4225
1539,   1.099e-01,  -2.300e+00,   1.894e-02,      -0.146,       0.000,       0.989,   2.001e-03,      1.4799
1540,   9.108e-02,  -2.300e+00,   1.612e-02,      -0.155,       0.000,       0.988,   1.837e-03,      1.5547
1541,   7.384e-02,  -2.300e+00,   1.339e-02,      -0.163,       0.000,       0.987,   1.666e-03,      1.6511
1542,   5.828e-02,  -2.300e+00,   1.080e-02,      -0.170,       0.000,       0.985,   1.488e-03,      1.7831
1543,   4.447e-02,  -2.300e+00,   8.391e-03,      -0.176,      -0.000,       0.984,   1.303e-03,      1.9663
1544,   3.245e-02,  -2.300e+00,   6.221e-03,      -0.182,      -0.000,       0.983,   1.112e-03,      2.2289
1545,   2.228e-02,  -2.300e+00,   4.328e-03,      -0.187,       0.000,       0.982,   9.170e-04,      2.6268
1546,   1.400e-02,  -2.300e+00,   2.748e-03,      -0.190,       0.000,       0.982,   7.176e-04,      3.2746
1547,   7.628e-03,  -2.300e+00,   1.510e-03,      -0.193,       0.000,       0.981,   5.149e-04,      4.4681
1548,   3.204e-03,  -2.300e+00,   6.376e-04,      -0.195,       0.000,       0.981,   3.098e-04,      7.2478
1549,   7.400e-04,  -2.300e+00,   1.478e-04,      -0.196,       0.000,       0.981,   1.034e-04,     17.2859
Strip 32
1550,   9.998e-01,  -2.196e+00,   3.282e-05,       0.132,       0.000,       0.991,   1.045e-04,      0.0475
