xflr5 v6.58

Plane Name
T1-146.0 m/s-VLM1-Inviscid
QInf  =,  146.000000 ,m/s
Alpha = ,  14.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   1.431618
Cy    = ,  -0.000000
Cd=,   0.082538,ICd=,    0.082538,PCd=,    0.000000
Cl   = ,2.24362e-17
Cm   =,   -0.447659
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    0.316232, YCP=,    0.000000, ZCP=,    0.024205 
XNP=,    0.000000
Bending =, 128965.769943

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
 615,   7.874e-01,  -3.695e+00,   2.331e-02,       0.084,       0.000,       0.996,   1.254e-03,      0.4660
 616,   7.612e-01,  -3.695e+00,   2.549e-02,       0.079,       0.000,       0.997,   1.304e-03,      0.4889
 617,   7.339e-01,  -3.695e+00,   2.759e-02,       0.072,       0.000,       0.997,   1.349e-03,      0.5118
 618,   7.057e-01,  -3.695e+00,   2.960e-02,       0.066,       0.000,       0.998,   1.389e-03,      0.5351
 619,   6.767e-01,  -3.695e+00,   3.147e-02,       0.060,       0.000,       0.998,   1.424e-03,      0.5591
 620,   6.470e-01,  -3.695e+00,   3.320e-02,       0.053,       0.000,       0.999,   1.453e-03,      0.5840
 621,   6.167e-01,  -3.695e+00,   3.476e-02,       0.046,       0.000,       0.999,   1.476e-03,      0.6103
 622,   5.859e-01,  -3.695e+00,   3.613e-02,       0.040,       0.000,       0.999,   1.493e-03,      0.6384
 623,   5.548e-01,  -3.695e+00,   3.731e-02,       0.033,       0.000,       0.999,   1.505e-03,      0.6688
 624,   5.235e-01,  -3.695e+00,   3.828e-02,       0.026,       0.000,       1.000,   1.510e-03,      0.7024
 625,   4.922e-01,  -3.695e+00,   3.903e-02,       0.019,       0.000,       1.000,   1.510e-03,      0.7390
 626,   4.608e-01,  -3.695e+00,   3.957e-02,       0.012,       0.000,       1.000,   1.504e-03,      0.7811
 627,   4.296e-01,  -3.695e+00,   3.988e-02,       0.005,       0.000,       1.000,   1.492e-03,      0.8355
 628,   3.986e-01,  -3.695e+00,   3.996e-02,      -0.005,       0.000,       1.000,   1.474e-03,      0.8990
 629,   3.681e-01,  -3.695e+00,   3.970e-02,      -0.020,       0.000,       1.000,   1.451e-03,      0.9484
 630,   3.381e-01,  -3.695e+00,   3.899e-02,      -0.035,       0.000,       0.999,   1.422e-03,      0.9926
 631,   3.087e-01,  -3.695e+00,   3.787e-02,      -0.049,      -0.000,       0.999,   1.388e-03,      1.0361
 632,   2.801e-01,  -3.695e+00,   3.637e-02,      -0.063,      -0.000,       0.998,   1.349e-03,      1.0779
 633,   2.524e-01,  -3.695e+00,   3.451e-02,      -0.077,       0.000,       0.997,   1.304e-03,      1.1196
 634,   2.256e-01,  -3.695e+00,   3.236e-02,      -0.090,       0.000,       0.996,   1.254e-03,      1.1651
 635,   1.999e-01,  -3.695e+00,   2.996e-02,      -0.103,       0.000,       0.995,   1.200e-03,      1.2130
 636,   1.754e-01,  -3.695e+00,   2.736e-02,      -0.115,       0.000,       0.993,   1.141e-03,      1.2661
 637,   1.522e-01,  -3.695e+00,   2.462e-02,      -0.125,       0.000,       0.992,   1.077e-03,      1.3289
 638,   1.303e-01,  -3.695e+00,   2.180e-02,      -0.136,       0.000,       0.991,   1.008e-03,      1.4002
 639,   1.099e-01,  -3.695e+00,   1.894e-02,      -0.146,       0.000,       0.989,   9.358e-04,      1.4876
 640,   9.108e-02,  -3.695e+00,   1.612e-02,      -0.155,       0.000,       0.988,   8.593e-04,      1.5963
 641,   7.384e-02,  -3.695e+00,   1.339e-02,      -0.163,       0.000,       0.987,   7.793e-04,      1.7320
 642,   5.828e-02,  -3.695e+00,   1.080e-02,      -0.170,       0.000,       0.985,   6.959e-04,      1.9099
 643,   4.447e-02,  -3.695e+00,   8.391e-03,      -0.176,       0.000,       0.984,   6.094e-04,      2.1485
 644,   3.245e-02,  -3.695e+00,   6.221e-03,      -0.182,       0.000,       0.983,   5.203e-04,      2.4811
 645,   2.228e-02,  -3.695e+00,   4.328e-03,      -0.187,       0.000,       0.982,   4.289e-04,      2.9724
 646,   1.400e-02,  -3.695e+00,   2.748e-03,      -0.190,      -0.000,       0.982,   3.356e-04,      3.7567
 647,   7.628e-03,  -3.695e+00,   1.510e-03,      -0.193,      -0.000,       0.981,   2.408e-04,      5.1805
 648,   3.204e-03,  -3.695e+00,   6.376e-04,      -0.195,       0.000,       0.981,   1.449e-04,      8.4618
 649,   7.400e-04,  -3.695e+00,   1.478e-04,      -0.196,       0.000,       0.981,   4.838e-05,     20.2424
Strip 14
 650,   9.998e-01,  -3.645e+00,   3.282e-05,       0.132,       0.000,       0.991,   5.147e-05,      0.0414
 651,   9.983e-01,  -3.645e+00,   2.293e-04,       0.132,       0.000,       0.991,   1.542e-04,      0.0721
 652,   9.948e-01,  -3.645e+00,   6.854e-04,       0.131,      -0.000,       0.991,   2.563e-04,      0.1058
 653,   9.894e-01,  -3.645e+00,   1.395e-03,       0.129,       0.000,       0.992,   3.573e-04,      0.1394
 654,   9.821e-01,  -3.645e+00,   2.348e-03,       0.128,       0.000,       0.992,   4.569e-04,      0.1726
 655,   9.729e-01,  -3.645e+00,   3.532e-03,       0.126,       0.000,       0.992,   5.546e-04,      0.2059
 656,   9.618e-01,  -3.645e+00,   4.931e-03,       0.123,       0.000,       0.992,   6.500e-04,      0.2374
 657,   9.488e-01,  -3.645e+00,   6.523e-03,       0.120,       0.000,       0.993,   7.428e-04,      0.2687
 658,   9.342e-01,  -3.645e+00,   8.290e-03,       0.117,       0.000,       0.993,   8.325e-04,      0.2991
 659,   9.178e-01,  -3.645e+00,   1.021e-02,       0.113,       0.000,       0.994,   9.189e-04,      0.3288
 660,   8.997e-01,  -3.645e+00,   1.225e-02,       0.109,       0.000,       0.994,   1.002e-03,      0.3569
 661,   8.801e-01,  -3.645e+00,   1.438e-02,       0.105,       0.000,       0.994,   1.080e-03,      0.3853
 662,   8.589e-01,  -3.645e+00,   1.659e-02,       0.100,       0.000,       0.995,   1.154e-03,      0.4123
 663,   8.364e-01,  -3.645e+00,   1.883e-02,       0.095,       0.000,       0.995,   1.224e-03,      0.4383
 664,   8.125e-01,  -3.645e+00,   2.108e-02,       0.090,       0.000,       0.996,   1.289e-03,      0.4641
 665,   7.874e-01,  -3.645e+00,   2.331e-02,       0.084,       0.000,       0.996,   1.348e-03,      0.4896
 666,   7.612e-01,  -3.645e+00,   2.549e-02,       0.079,       0.000,       0.997,   1.402e-03,      0.5150
 667,   7.339e-01,  -3.645e+00,   2.759e-02,       0.072,       0.000,       0.997,   1.451e-03,      0.5404
 668,   7.057e-01,  -3.645e+00,   2.960e-02,       0.066,       0.000,       0.998,   1.494e-03,      0.5662
 669,   6.767e-01,  -3.645e+00,   3.147e-02,       0.060,       0.000,       0.998,   1.531e-03,      0.5925
 670,   6.470e-01,  -3.645e+00,   3.320e-02,       0.053,       0.000,       0.999,   1.562e-03,      0.6197
 671,   6.167e-01,  -3.645e+00,   3.476e-02,       0.046,       0.000,       0.999,   1.587e-03,      0.6482
 672,   5.859e-01,  -3.645e+00,   3.613e-02,       0.040,       0.000,       0.999,   1.606e-03,      0.6784
 673,   5.548e-01,  -3.645e+00,   3.731e-02,       0.033,       0.000,       0.999,   1.618e-03,      0.7108
 674,   5.235e-01,  -3.645e+00,   3.828e-02,       0.026,       0.000,       1.000,   1.624e-03,      0.7464
 675,   4.922e-01,  -3.645e+00,   3.903e-02,       0.019,       0.000,       1.000,   1.624e-03,      0.7848
 676,   4.608e-01,  -3.645e+00,   3.957e-02,       0.012,       0.000,       1.000,   1.617e-03,      0.8287
 677,   4.296e-01,  -3.645e+00,   3.988e-02,       0.005,       0.000,       1.000,   1.604e-03,      0.8848
 678,   3.986e-01,  -3.645e+00,   3.996e-02,      -0.005,       0.000,       1.000,   1.585e-03,      0.9500
 679,   3.681e-01,  -3.645e+00,   3.970e-02,      -0.020,       0.000,       1.000,   1.560e-03,      1.0011
 680,   3.381e-01,  -3.645e+00,   3.899e-02,      -0.035,       0.000,       0.999,   1.529e-03,      1.0471
 681,   3.087e-01,  -3.645e+00,   3.787e-02,      -0.049,       0.000,       0.999,   1.492e-03,      1.0924
 682,   2.801e-01,  -3.645e+00,   3.637e-02,      -0.063,       0.000,       0.998,   1.450e-03,      1.1362
 683,   2.524e-01,  -3.645e+00,   3.451e-02,      -0.077,       0.000,       0.997,   1.402e-03,      1.1800
 684,   2.256e-01,  -3.645e+00,   3.236e-02,      -0.090,       0.000,       0.996,   1.349e-03,      1.2279
 685,   1.999e-01,  -3.645e+00,   2.996e-02,      -0.103,       0.000,       0.995,   1.290e-03,      1.2784
 686,   1.754e-01,  -3.645e+00,   2.736e-02,      -0.115,       0.000,       0.993,   1.226e-03,      1.3344
 687,   1.522e-01,  -3.645e+00,   2.462e-02,      -0.125,       0.000,       0.992,   1.158e-03,      1.4006
 688,   1.303e-01,  -3.645e+00,   2.180e-02,      -0.136,       0.000,       0.991,   1.084e-03,      1.4759
 689,   1.099e-01,  -3.645e+00,   1.894e-02,      -0.146,       0.000,       0.989,   1.006e-03,      1.5679
 690,   9.108e-02,  -3.645e+00,   1.612e-02,      -0.155,      -0.000,       0.988,   9.241e-04,      1.6825
 691,   7.384e-02,  -3.645e+00,   1.339e-02,      -0.163,      -0.000,       0.987,   8.380e-04,      1.8254
 692,   5.828e-02,  -3.645e+00,   1.080e-02,      -0.170,       0.000,       0.985,   7.483e-04,      2.0127
 693,   4.447e-02,  -3.645e+00,   8.391e-03,      -0.176,       0.000,       0.984,   6.554e-04,      2.2638
 694,   3.245e-02,  -3.645e+00,   6.221e-03,      -0.182,       0.000,       0.983,   5.595e-04,      2.6139
 695,   2.228e-02,  -3.645e+00,   4.328e-03,      -0.187,       0.000,       0.982,   4.613e-04,      3.1311
 696,   1.400e-02,  -3.645e+00,   2.748e-03,      -0.190,       0.000,       0.982,   3.609e-04,      3.9569
 697,   7.628e-03,  -3.645e+00,   1.510e-03,      -0.193,       0.000,       0.981,   2.590e-04,      5.4560
 698,   3.204e-03,  -3.645e+00,   6.376e-04,      -0.195,       0.000,       0.981,   1.558e-04,      8.9113
 699,   7.400e-04,  -3.645e+00,   1.478e-04,      -0.196,       0.000,       0.981,   5.203e-05,     21.3172
Strip 15
 700,   9.998e-01,  -3.592e+00,   3.282e-05,       0.132,       0.000,       0.991,   5.502e-05,      0.0423
 701,   9.983e-01,  -3.592e+00,   2.293e-04,       0.132,       0.000,       0.991,   1.648e-04,      0.0738
 702,   9.948e-01,  -3.592e+00,   6.854e-04,       0.131,       0.000,       0.991,   2.740e-04,      0.1084
 703,   9.894e-01,  -3.592e+00,   1.395e-03,       0.129,       0.000,       0.992,   3.820e-04,      0.1428
 704,   9.821e-01,  -3.592e+00,   2.348e-03,       0.128,       0.000,       0.992,   4.885e-04,      0.1770
 705,   9.729e-01,  -3.592e+00,   3.532e-03,       0.126,       0.000,       0.992,   5.929e-04,      0.2114
 706,   9.618e-01,  -3.592e+00,   4.931e-03,       0.123,       0.000,       0.992,   6.949e-04,      0.2440
 707,   9.488e-01,  -3.592e+00,   6.523e-03,       0.120,       0.000,       0.993,   7.941e-04,      0.2766
 708,   9.342e-01,  -3.592e+00,   8.290e-03,       0.117,       0.000,       0.993,   8.900e-04,      0.3085
 709,   9.178e-01,  -3.592e+00,   1.021e-02,       0.113,       0.000,       0.994,   9.824e-04,      0.3396
 710,   8.997e-01,  -3.592e+00,   1.225e-02,       0.109,       0.000,       0.994,   1.071e-03,      0.3694
 711,   8.801e-01,  -3.592e+00,   1.438e-02,       0.105,       0.000,       0.994,   1.155e-03,      0.3997
 712,   8.589e-01,  -3.592e+00,   1.659e-02,       0.100,       0.000,       0.995,   1.234e-03,      0.4286
 713,   8.364e-01,  -3.592e+00,   1.883e-02,       0.095,       0.000,       0.995,   1.308e-03,      0.4566
 714,   8.125e-01,  -3.592e+00,   2.108e-02,       0.090,       0.000,       0.996,   1.378e-03,      0.4845
 715,   7.874e-01,  -3.592e+00,   2.331e-02,       0.084,       0.000,       0.996,   1.441e-03,      0.5122
 716,   7.612e-01,  -3.592e+00,   2.549e-02,       0.079,       0.000,       0.997,   1.499e-03,      0.5398
 717,   7.339e-01,  -3.592e+00,   2.759e-02,       0.072,       0.000,       0.997,   1.551e-03,      0.5675
 718,   7.057e-01,  -3.592e+00,   2.960e-02,       0.066,       0.000,       0.998,   1.597e-03,      0.5954
 719,   6.767e-01,  -3.592e+00,   3.147e-02,       0.060,       0.000,       0.998,   1.637e-03,      0.6239
 720,   6.470e-01,  -3.592e+00,   3.320e-02,       0.053,       0.000,       0.999,   1.670e-03,      0.6533
 721,   6.167e-01,  -3.592e+00,   3.476e-02,       0.046,       0.000,       0.999,   1.696e-03,      0.6839
 722,   5.859e-01,  -3.592e+00,   3.613e-02,       0.040,       0.000,       0.999,   1.716e-03,      0.7161
 723,   5.548e-01,  -3.592e+00,   3.731e-02,       0.033,       0.000,       0.999,   1.730e-03,      0.7504
 724,   5.235e-01,  -3.592e+00,   3.828e-02,       0.026,       0.000,       1.000,   1.736e-03,      0.7878
 725,   4.922e-01,  -3.592e+00,   3.903e-02,       0.019,       0.000,       1.000,   1.736e-03,      0.8280
 726,   4.608e-01,  -3.592e+00,   3.957e-02,       0.012,       0.000,       1.000,   1.729e-03,      0.8736
 727,   4.296e-01,  -3.592e+00,   3.988e-02,       0.005,       0.000,       1.000,   1.715e-03,      0.9314
 728,   3.986e-01,  -3.592e+00,   3.996e-02,      -0.005,       0.000,       1.000,   1.695e-03,      0.9982
 729,   3.681e-01,  -3.592e+00,   3.970e-02,      -0.020,       0.000,       1.000,   1.668e-03,      1.0510
 730,   3.381e-01,  -3.592e+00,   3.899e-02,      -0.035,       0.000,       0.999,   1.635e-03,      1.0987
 731,   3.087e-01,  -3.592e+00,   3.787e-02,      -0.049,      -0.000,       0.999,   1.596e-03,      1.1458
 732,   2.801e-01,  -3.592e+00,   3.637e-02,      -0.063,      -0.000,       0.998,   1.550e-03,      1.1915
 733,   2.524e-01,  -3.592e+00,   3.451e-02,      -0.077,       0.000,       0.997,   1.499e-03,      1.2373
 734,   2.256e-01,  -3.592e+00,   3.236e-02,      -0.090,       0.000,       0.996,   1.442e-03,      1.2875
 735,   1.999e-01,  -3.592e+00,   2.996e-02,      -0.103,       0.000,       0.995,   1.379e-03,      1.3404
 736,   1.754e-01,  -3.592e+00,   2.736e-02,      -0.115,      -0.000,       0.993,   1.311e-03,      1.3993
 737,   1.522e-01,  -3.592e+00,   2.462e-02,      -0.125,      -0.000,       0.992,   1.238e-03,      1.4687
 738,   1.303e-01,  -3.592e+00,   2.180e-02,      -0.136,       0.000,       0.991,   1.159e-03,      1.5478
 739,   1.099e-01,  -3.592e+00,   1.894e-02,      -0.146,       0.000,       0.989,   1.076e-03,      1.6445
 740,   9.108e-02,  -3.592e+00,   1.612e-02,      -0.155,       0.000,       0.988,   9.879e-04,      1.7646
 741,   7.384e-02,  -3.592e+00,   1.339e-02,      -0.163,       0.000,       0.987,   8.959e-04,      1.9145
 742,   5.828e-02,  -3.592e+00,   1.080e-02,      -0.170,       0.000,       0.985,   8.000e-04,      2.1110
 743,   4.447e-02,  -3.592e+00,   8.391e-03,      -0.176,       0.000,       0.984,   7.006e-04,      2.3744
 744,   3.245e-02,  -3.592e+00,   6.221e-03,      -0.182,       0.000,       0.983,   5.982e-04,      2.7415
 745,   2.228e-02,  -3.592e+00,   4.328e-03,      -0.187,      -0.000,       0.982,   4.931e-04,      3.2838
 746,   1.400e-02,  -3.592e+00,   2.748e-03,      -0.190,      -0.000,       0.982,   3.858e-04,      4.1498
 747,   7.628e-03,  -3.592e+00,   1.510e-03,      -0.193,       0.000,       0.981,   2.769e-04,      5.7219
 748,   3.204e-03,  -3.592e+00,   6.376e-04,      -0.195,       0.000,       0.981,   1.666e-04,      9.3454
 749,   7.400e-04,  -3.592e+00,   1.478e-04,      -0.196,       0.000,       0.981,   5.562e-05,     22.3556
Strip 16
 750,   9.998e-01,  -3.535e+00,   3.282e-05,       0.132,       0.000,       0.991,   5.852e-05,      0.0433
 751,   9.983e-01,  -3.535e+00,   2.293e-04,       0.132,       0.000,       0.991,   1.753e-04,      0.0756
 752,   9.948e-01,  -3.535e+00,   6.854e-04,       0.131,       0.000,       0.991,   2.914e-04,      0.1110
 753,   9.894e-01,  -3.535e+00,   1.395e-03,       0.129,       0.000,       0.992,   4.063e-04,      0.1464
 754,   9.821e-01,  -3.535e+00,   2.348e-03,       0.128,       0.000,       0.992,   5.195e-04,      0.1816
 755,   9.729e-01,  -3.535e+00,   3.532e-03,       0.126,       0.000,       0.992,   6.306e-04,      0.2170
 756,   9.618e-01,  -3.535e+00,   4.931e-03,       0.123,       0.000,       0.992,   7.391e-04,      0.2508
 757,   9.488e-01,  -3.535e+00,   6.523e-03,       0.120,       0.000,       0.993,   8.446e-04,      0.2846
 758,   9.342e-01,  -3.535e+00,   8.290e-03,       0.117,       0.000,       0.993,   9.467e-04,      0.3178
 759,   9.178e-01,  -3.535e+00,   1.021e-02,       0.113,       0.000,       0.994,   1.045e-03,      0.3504
 760,   8.997e-01,  -3.535e+00,   1.225e-02,       0.109,       0.000,       0.994,   1.139e-03,      0.3818
 761,   8.801e-01,  -3.535e+00,   1.438e-02,       0.105,       0.000,       0.994,   1.228e-03,      0.4137
 762,   8.589e-01,  -3.535e+00,   1.659e-02,       0.100,       0.000,       0.995,   1.313e-03,      0.4443
 763,   8.364e-01,  -3.535e+00,   1.883e-02,       0.095,       0.000,       0.995,   1.392e-03,      0.4742
 764,   8.125e-01,  -3.535e+00,   2.108e-02,       0.090,       0.000,       0.996,   1.465e-03,      0.5040
 765,   7.874e-01,  -3.535e+00,   2.331e-02,       0.084,       0.000,       0.996,   1.533e-03,      0.5337
 766,   7.612e-01,  -3.535e+00,   2.549e-02,       0.079,      -0.000,       0.997,   1.595e-03,      0.5633
 767,   7.339e-01,  -3.535e+00,   2.759e-02,       0.072,      -0.000,       0.997,   1.650e-03,      0.5930
 768,   7.057e-01,  -3.535e+00,   2.960e-02,       0.066,       0.000,       0.998,   1.699e-03,      0.6230
 769,   6.767e-01,  -3.535e+00,   3.147e-02,       0.060,       0.000,       0.998,   1.741e-03,      0.6535
 770,   6.470e-01,  -3.535e+00,   3.320e-02,       0.053,       0.000,       0.999,   1.776e-03,      0.6849
 771,   6.167e-01,  -3.535e+00,   3.476e-02,       0.046,       0.000,       0.999,   1.804e-03,      0.7173
 772,   5.859e-01,  -3.535e+00,   3.613e-02,       0.040,       0.000,       0.999,   1.826e-03,      0.7514
 773,   5.548e-01,  -3.535e+00,   3.731e-02,       0.033,      -0.000,       0.999,   1.840e-03,      0.7875
 774,   5.235e-01,  -3.535e+00,   3.828e-02,       0.026,      -0.000,       1.000,   1.847e-03,      0.8266
 775,   4.922e-01,  -3.535e+00,   3.903e-02,       0.019,       0.000,       1.000,   1.846e-03,      0.8685
 776,   4.608e-01,  -3.535e+00,   3.957e-02,       0.012,       0.000,       1.000,   1.839e-03,      0.9157
 777,   4.296e-01,  -3.535e+00,   3.988e-02,       0.005,       0.000,       1.000,   1.824e-03,      0.9751
 778,   3.986e-01,  -3.535e+00,   3.996e-02,      -0.005,       0.000,       1.000,   1.802e-03,      1.0436
 779,   3.681e-01,  -3.535e+00,   3.970e-02,      -0.020,       0.000,       1.000,   1.774e-03,      1.0980
 780,   3.381e-01,  -3.535e+00,   3.899e-02,      -0.035,       0.000,       0.999,   1.739e-03,      1.1474
 781,   3.087e-01,  -3.535e+00,   3.787e-02,      -0.049,       0.000,       0.999,   1.697e-03,      1.1962
 782,   2.801e-01,  -3.535e+00,   3.637e-02,      -0.063,       0.000,       0.998,   1.649e-03,      1.2437
 783,   2.524e-01,  -3.535e+00,   3.451e-02,      -0.077,       0.000,       0.997,   1.594e-03,      1.2915
 784,   2.256e-01,  -3.535e+00,   3.236e-02,      -0.090,       0.000,       0.996,   1.534e-03,      1.3438
 785,   1.999e-01,  -3.535e+00,   2.996e-02,      -0.103,       0.000,       0.995,   1.467e-03,      1.3991
 786,   1.754e-01,  -3.535e+00,   2.736e-02,      -0.115,       0.000,       0.993,   1.395e-03,      1.4607
 787,   1.522e-01,  -3.535e+00,   2.462e-02,      -0.125,       0.000,       0.992,   1.316e-03,      1.5332
 788,   1.303e-01,  -3.535e+00,   2.180e-02,      -0.136,       0.000,       0.991,   1.233e-03,      1.6161
 789,   1.099e-01,  -3.535e+00,   1.894e-02,      -0.146,       0.000,       0.989,   1.144e-03,      1.7171
 790,   9.108e-02,  -3.535e+00,   1.612e-02,      -0.155,       0.000,       0.988,   1.051e-03,      1.8427
 791,   7.384e-02,  -3.535e+00,   1.339e-02,      -0.163,       0.000,       0.987,   9.529e-04,      1.9995
 792,   5.828e-02,  -3.535e+00,   1.080e-02,      -0.170,       0.000,       0.985,   8.509e-04,      2.2048
 793,   4.447e-02,  -3.535e+00,   8.391e-03,      -0.176,       0.000,       0.984,   7.452e-04,      2.4801
 794,   3.245e-02,  -3.535e+00,   6.221e-03,      -0.182,       0.000,       0.983,   6.363e-04,      2.8637
 795,   2.228e-02,  -3.535e+00,   4.328e-03,      -0.187,       0.000,       0.982,   5.245e-04,      3.4304
 796,   1.400e-02,  -3.535e+00,   2.748e-03,      -0.190,       0.000,       0.982,   4.104e-04,      4.3353
 797,   7.628e-03,  -3.535e+00,   1.510e-03,      -0.193,       0.000,       0.981,   2.945e-04,      5.9778
 798,   3.204e-03,  -3.535e+00,   6.376e-04,      -0.195,       0.000,       0.981,   1.772e-04,      9.7636
 799,   7.400e-04,  -3.535e+00,   1.478e-04,      -0.196,       0.000,       0.981,   5.916e-05,     23.3561
Strip 17
 800,   9.998e-01,  -3.474e+00,   3.282e-05,       0.132,       0.000,       0.991,   6.197e-05,      0.0444
 801,   9.983e-01,  -3.474e+00,   2.293e-04,       0.132,       0.000,       0.991,   1.856e-04,      0.0774
 802,   9.948e-01,  -3.474e+00,   6.854e-04,       0.131,       0.000,       0.991,   3.086e-04,      0.1137
 803,   9.894e-01,  -3.474e+00,   1.395e-03,       0.129,       0.000,       0.992,   4.302e-04,      0.1501
 804,   9.821e-01,  -3.474e+00,   2.348e-03,       0.128,       0.000,       0.992,   5.501e-04,      0.1862
 805,   9.729e-01,  -3.474e+00,   3.532e-03,       0.126,       0.000,       0.992,   6.677e-04,      0.2227
 806,   9.618e-01,  -3.474e+00,   4.931e-03,       0.123,       0.000,       0.992,   7.826e-04,      0.2576
 807,   9.488e-01,  -3.474e+00,   6.523e-03,       0.120,       0.000,       0.993,   8.943e-04,      0.2926
 808,   9.342e-01,  -3.474e+00,   8.290e-03,       0.117,       0.000,       0.993,   1.002e-03,      0.3271
 809,   9.178e-01,  -3.474e+00,   1.021e-02,       0.113,       0.000,       0.994,   1.106e-03,      0.3610
 810,   8.997e-01,  -3.474e+00,   1.225e-02,       0.109,       0.000,       0.994,   1.206e-03,      0.3938
 811,   8.801e-01,  -3.474e+00,   1.438e-02,       0.105,       0.000,       0.994,   1.300e-03,      0.4272
 812,   8.589e-01,  -3.474e+00,   1.659e-02,       0.100,       0.000,       0.995,   1.390e-03,      0.4595
 813,   8.364e-01,  -3.474e+00,   1.883e-02,       0.095,       0.000,       0.995,   1.474e-03,      0.4910
 814,   8.125e-01,  -3.474e+00,   2.108e-02,       0.090,      -0.000,       0.996,   1.552e-03,      0.5226
 815,   7.874e-01,  -3.474e+00,   2.331e-02,       0.084,      -0.000,       0.996,   1.623e-03,      0.5540
 816,   7.612e-01,  -3.474e+00,   2.549e-02,       0.079,       0.000,       0.997,   1.688e-03,      0.5855
 817,   7.339e-01,  -3.474e+00,   2.759e-02,       0.072,       0.000,       0.997,   1.747e-03,      0.6170
 818,   7.057e-01,  -3.474e+00,   2.960e-02,       0.066,       0.000,       0.998,   1.799e-03,      0.6489
 819,   6.767e-01,  -3.474e+00,   3.147e-02,       0.060,       0.000,       0.998,   1.843e-03,      0.6812
 820,   6.470e-01,  -3.474e+00,   3.320e-02,       0.053,       0.000,       0.999,   1.881e-03,      0.7144
 821,   6.167e-01,  -3.474e+00,   3.476e-02,       0.046,       0.000,       0.999,   1.911e-03,      0.7486
 822,   5.859e-01,  -3.474e+00,   3.613e-02,       0.040,       0.000,       0.999,   1.933e-03,      0.7844
 823,   5.548e-01,  -3.474e+00,   3.731e-02,       0.033,       0.000,       0.999,   1.948e-03,      0.8222
 824,   5.235e-01,  -3.474e+00,   3.828e-02,       0.026,       0.000,       1.000,   1.955e-03,      0.8629
 825,   4.922e-01,  -3.474e+00,   3.903e-02,       0.019,       0.000,       1.000,   1.955e-03,      0.9064
 826,   4.608e-01,  -3.474e+00,   3.957e-02,       0.012,       0.000,       1.000,   1.947e-03,      0.9552
 827,   4.296e-01,  -3.474e+00,   3.988e-02,       0.005,       0.000,       1.000,   1.932e-03,      1.0160
 828,   3.986e-01,  -3.474e+00,   3.996e-02,      -0.005,       0.000,       1.000,   1.909e-03,      1.0860
 829,   3.681e-01,  -3.474e+00,   3.970e-02,      -0.020,       0.000,       1.000,   1.878e-03,      1.1421
 830,   3.381e-01,  -3.474e+00,   3.899e-02,      -0.035,       0.000,       0.999,   1.841e-03,      1.1930
 831,   3.087e-01,  -3.474e+00,   3.787e-02,      -0.049,       0.000,       0.999,   1.797e-03,      1.2435
 832,   2.801e-01,  -3.474e+00,   3.637e-02,      -0.063,       0.000,       0.998,   1.746e-03,      1.2928
 833,   2.524e-01,  -3.474e+00,   3.451e-02,      -0.077,       0.000,       0.997,   1.688e-03,      1.3425
 834,   2.256e-01,  -3.474e+00,   3.236e-02,      -0.090,       0.000,       0.996,   1.624e-03,      1.3969
 835,   1.999e-01,  -3.474e+00,   2.996e-02,      -0.103,       0.000,       0.995,   1.553e-03,      1.4545
 836,   1.754e-01,  -3.474e+00,   2.736e-02,      -0.115,       0.000,       0.993,   1.477e-03,      1.5187
 837,   1.522e-01,  -3.474e+00,   2.462e-02,      -0.125,       0.000,       0.992,   1.394e-03,      1.5942
 838,   1.303e-01,  -3.474e+00,   2.180e-02,      -0.136,       0.000,       0.991,   1.305e-03,      1.6806
 839,   1.099e-01,  -3.474e+00,   1.894e-02,      -0.146,       0.000,       0.989,   1.212e-03,      1.7860
 840,   9.108e-02,  -3.474e+00,   1.612e-02,      -0.155,       0.000,       0.988,   1.113e-03,      1.9169
 841,   7.384e-02,  -3.474e+00,   1.339e-02,      -0.163,       0.000,       0.987,   1.009e-03,      2.0803
 842,   5.828e-02,  -3.474e+00,   1.080e-02,      -0.170,       0.000,       0.985,   9.009e-04,      2.2943
 843,   4.447e-02,  -3.474e+00,   8.391e-03,      -0.176,       0.000,       0.984,   7.890e-04,      2.5810
 844,   3.245e-02,  -3.474e+00,   6.221e-03,      -0.182,       0.000,       0.983,   6.737e-04,      2.9806
 845,   2.228e-02,  -3.474e+00,   4.328e-03,      -0.187,       0.000,       0.982,   5.553e-04,      3.5708
 846,   1.400e-02,  -3.474e+00,   2.748e-03,      -0.190,      -0.000,       0.982,   4.345e-04,      4.5131
 847,   7.628e-03,  -3.474e+00,   1.510e-03,      -0.193,      -0.000,       0.981,   3.118e-04,      6.2234
 848,   3.204e-03,  -3.474e+00,   6.376e-04,      -0.195,       0.000,       0.981,   1.876e-04,     10.1652
 849,   7.400e-04,  -3.474e+00,   1.478e-04,      -0.196,       0.000,       0.981,   6.264e-05,     24.3171
Strip 18
 850,   9.998e-01,  -3.410e+00,   3.282e-05,       0.132,       0.000,       0.991,   6.535e-05,      0.0454
